#,n,l,m,f.mean,f.sdev
#,u0: 37289.47137978341,type: wavelet,uMax: 37289.47137978341,nMax: 0,ellMax: 0
,33,26,24,-9.41934973621703e-06,5.0817508514703725e-06
,34,26,24,-6.261206254954509e-06,4.3814010925104655e-06
,35,26,24,2.1433128003950885e-06,5.770407191666051e-06
,36,26,24,-4.1370988953631184e-06,6.767771863308155e-06
,37,26,24,-7.435737167287076e-06,4.561644002207762e-06
,38,26,24,7.593485876747661e-06,5.315049207963119e-06
,39,26,24,5.131343653335079e-06,8.548982592246688e-06
,40,26,24,-5.232470087120856e-06,8.33840816282319e-06
,41,26,24,-7.87450973053179e-06,4.73963750282841e-06
,42,26,24,-3.2482570120780683e-06,2.2252317507525685e-06
,43,26,24,-4.135832782714911e-06,1.4142412270331161e-06
,44,26,24,1.2100527060077138e-06,1.6534024245791383e-06
,45,26,24,8.63054389118753e-07,1.5947249990351342e-06
,46,26,24,5.460585505755269e-06,8.762294559666994e-07
,47,26,24,4.208990378709912e-06,4.1853802983342265e-07
,48,26,24,1.2510762835833768e-06,3.8322448661490005e-07
,49,26,24,-1.2366795855166953e-06,4.2862447958134775e-07
,50,26,24,-9.45487198009026e-08,4.078757904716443e-07
,51,26,24,8.671385889504103e-07,2.8625704467145206e-07
,52,26,24,1.5195347619609276e-06,1.363781198251607e-07
,53,26,24,-1.1101540465597466e-07,1.3100934866906621e-07
,54,26,24,-4.720934614346226e-07,1.6131595295617523e-07
,55,26,24,3.584729709688978e-07,1.271131420951017e-07
,56,26,24,3.713072019826027e-07,9.949147946723713e-08
,57,26,24,-2.3392929700259708e-07,6.261439723531563e-08
,58,26,24,3.1248500402055886e-07,5.639114235318468e-08
,59,26,24,-1.0884583028200865e-07,8.396559219062923e-08
,60,26,24,-5.781630953615147e-07,7.780618942708604e-08
,61,26,24,1.5899702113353946e-07,5.150200961908366e-08
,62,26,24,1.3977781678847684e-07,4.311557299564669e-08
,63,26,24,-8.124905501284073e-08,4.33174813326642e-08
,64,26,24,1.0850912937777701e-07,9.72004081601115e-08
,65,26,24,3.1482324469204643e-07,1.4924534672619284e-06
,66,26,24,6.344356604584436e-06,4.117070955781235e-06
,67,26,24,7.273362242142929e-06,5.35063487174702e-06
,68,26,24,-1.1446983430581393e-05,4.197687365043427e-06
,69,26,24,-5.789475540836028e-06,3.620513616239425e-06
,70,26,24,9.5741997759253e-07,4.95142208820733e-06
,71,26,24,-4.060184419596882e-07,6.668561187956327e-06
,72,26,24,-7.3422488868171245e-06,6.9713805115030656e-06
,73,26,24,-4.668045886295096e-06,5.597950780211601e-06
,74,26,24,-3.6447539654127918e-06,4.283696600309332e-06
,75,26,24,3.278425290873495e-07,3.9506332921969334e-06
,76,26,24,4.069225931874992e-06,4.603987901581867e-06
,77,26,24,-5.568112602453377e-07,5.809451209976532e-06
,78,26,24,-1.0986478670343316e-06,7.339176553905986e-06
,79,26,24,6.173751144693992e-06,8.43804818400528e-06
,80,26,24,-1.191881848992568e-05,8.229044985890357e-06
,81,26,24,-6.952917404847341e-06,6.869419625450612e-06
,82,26,24,-2.5844569772049355e-06,5.068622151944035e-06
,83,26,24,-2.9463138940751406e-06,3.47241715391799e-06
,84,26,24,-2.3915254063560617e-06,2.2001453800952037e-06
,85,26,24,-2.5383303584986895e-06,1.7306115321517988e-06
,86,26,24,-3.5809303242944322e-06,1.2998836589252385e-06
,87,26,24,-1.1708210091170627e-06,1.285424003406114e-06
,88,26,24,-2.5132667700482865e-06,1.5252120454769257e-06
,89,26,24,-1.1825861620069634e-06,1.7434840392292824e-06
,90,26,24,-3.868636083147665e-07,1.6625972114189193e-06
,91,26,24,-5.417882889056886e-07,1.3501393911436228e-06
,92,26,24,8.338788738548304e-07,9.555194718505816e-07
,93,26,24,9.526864472194949e-07,6.199041973055785e-07
,94,26,24,1.352371715471611e-06,4.269143074273704e-07
,95,26,24,1.8744826523399818e-06,3.741647130209758e-07
,0,26,26,3.5709877397306434e-05,5.178912454573671e-07
,1,26,26,3.8053184339864936e-05,1.6336833408354536e-06
,2,26,26,-1.0773304668796278e-05,3.324594689329499e-06
,3,26,26,4.137611945911008e-05,2.5100888379674264e-07
,4,26,26,-2.9775093422150588e-06,2.5934636469186795e-06
,5,26,26,-1.3876933192092373e-05,1.870789456600732e-06
,6,26,26,3.31964036149803e-05,3.616379202648998e-07
,7,26,26,-1.028703755373031e-06,1.1469048943555098e-07
,8,26,26,2.3936822281181628e-06,1.3203707872648612e-06
,9,26,26,-1.7575909868818587e-06,4.76937520149344e-06
,10,26,26,-1.5359740141885694e-05,2.4684130805384194e-06
,11,26,26,3.224858006308541e-05,1.0110276941546039e-06
,12,26,26,1.8226572343625267e-05,4.030159228781454e-07
,13,26,26,-4.245818058503603e-06,2.044818285905249e-07
,14,26,26,-4.099453604493792e-06,1.3004268776310098e-07
,15,26,26,-4.209995974034943e-07,9.713816731599904e-08
,16,26,26,-1.0372146707748902e-07,6.416760728078292e-07
,17,26,26,2.135086065788075e-06,1.993980822812992e-06
,18,26,26,3.7714119001847247e-06,4.07561647913034e-06
,19,26,26,-9.334133029789796e-06,5.018654038616064e-06
,20,26,26,6.641143716294695e-07,3.0328691521635275e-06
,21,26,26,-9.714635253075744e-06,1.0563406110387657e-06
,22,26,26,1.7200354585129235e-06,1.2414717960540446e-06
,23,26,26,1.020297458270461e-05,5.398825852633389e-07
,24,26,26,-1.086913080207256e-05,4.1036990040633176e-07
,25,26,26,1.3875343151250433e-05,4.072393768446137e-07
,26,26,26,1.249512201501362e-06,1.7254090498833136e-07
,27,26,26,8.54833233489256e-07,2.7389669629799314e-07
,28,26,26,5.041212089680678e-07,1.3548764429269857e-07
,29,26,26,2.5535855851396174e-06,1.378744148258367e-07
,30,26,26,-1.0232820471158495e-06,1.3028059078914912e-07
,31,26,26,-2.473870981453064e-06,6.647847176382225e-08
,32,26,26,3.2511186285019535e-07,1.9797684569905478e-07
,33,26,26,-5.448687043500202e-07,1.5404363870019823e-06
,34,26,26,1.2204731123370593e-06,1.5762093532955844e-06
,35,26,26,7.85967981016378e-07,3.4939521875308586e-06
,36,26,26,8.956833391147481e-06,4.96571345254728e-06
,37,26,26,-1.1114014361622718e-06,3.637436149741836e-06
,38,26,26,-8.56237639326138e-06,5.4998385070447245e-06
,39,26,26,-1.2395379124964645e-05,6.959550020011253e-06
,40,26,26,1.093487991936033e-06,4.974104538658059e-06
,41,26,26,-1.157719062337628e-06,2.46397979321657e-06
,42,26,26,-1.6456589386243252e-06,1.3258912599610288e-06
,43,26,26,-2.8917251759063593e-06,1.0110507498865874e-06
,44,26,26,-6.858904227425521e-07,1.4904155335831992e-06
,45,26,26,5.09714061750721e-06,1.4227287403982294e-06
,46,26,26,7.211055984110436e-06,7.08571062704312e-07
,47,26,26,-1.2478921467852258e-06,3.830672402631848e-07
,48,26,26,-6.963089854633302e-06,4.1865197713390477e-07
,49,26,26,-1.8063007393277444e-07,5.093036150784626e-07
,50,26,26,6.286278797351564e-06,5.142025017192427e-07
,51,26,26,3.0363651137939395e-06,3.5666283338860524e-07
,52,26,26,9.336100897240517e-07,1.493634834892785e-07
,53,26,26,-4.080116791823218e-07,1.981635229431691e-07
,54,26,26,-1.9555422790619853e-06,3.011616703388926e-07
,55,26,26,2.673472130941978e-06,2.3192166831634101e-07
,56,26,26,2.927051912324095e-06,1.734109769690826e-07
,57,26,26,-2.0749613389784914e-06,9.833494159120595e-08
,58,26,26,3.2136046516244425e-08,1.0044665611150405e-07
,59,26,26,1.3559191498572828e-06,1.6805254286445515e-07
,60,26,26,-1.0551458878954434e-06,1.4982876792702553e-07
,61,26,26,3.0181679445958414e-07,9.379827391372018e-08
,62,26,26,7.153833251770167e-08,7.216862517878992e-08
,63,26,26,-1.2699722485916604e-06,7.41658281422213e-08
,64,26,26,-4.739887940451735e-08,2.8447628343922007e-08
,65,26,26,-3.302221863240411e-07,4.3300290609277576e-07
,66,26,26,1.0580954482834726e-06,1.2114778834664995e-06
,67,26,26,4.350803581763985e-07,1.6032590018575243e-06
,68,26,26,1.3937785048439872e-07,1.3609851537863003e-06
,69,26,26,1.4616366309972845e-06,1.4913359521619557e-06
,70,26,26,1.1902148226424938e-06,2.5702257909481997e-06
,71,26,26,-2.618024969622132e-06,4.087761838552413e-06
,72,26,26,5.272725500015729e-06,4.749742337765657e-06
,73,26,26,-1.340235649689442e-06,4.331395989603006e-06
,74,26,26,-2.7004763276187843e-06,3.377298265877609e-06
,75,26,26,-5.073580855848041e-06,3.435128400917669e-06
,76,26,26,6.437690656830982e-07,4.322956341390192e-06
,77,26,26,-1.1130131969429359e-05,5.9028011780863706e-06
,78,26,26,-1.1229744851511735e-06,6.387793952800872e-06
,79,26,26,1.2576135191801543e-05,5.912273669934976e-06
,80,26,26,-5.1229775007323346e-06,4.7136621537476545e-06
,81,26,26,4.999551567626101e-06,3.570290527382005e-06
,82,26,26,6.556558338845058e-07,2.462620552744112e-06
,83,26,26,-2.5539475960238947e-07,1.9159807385078934e-06
,84,26,26,-5.83782383939845e-07,1.3882982745684237e-06
,85,26,26,-1.950546841745047e-06,1.0245728145305937e-06
,86,26,26,-2.287331441002793e-06,8.945256798645921e-07
,87,26,26,-2.6650975767527986e-06,1.0450840878839167e-06
,88,26,26,-1.5159117821216754e-06,1.3088688223226148e-06
,89,26,26,-2.1397210236027628e-06,1.4967408110397387e-06
,90,26,26,1.4319369619445073e-06,1.467682248059025e-06
,91,26,26,3.7621434334116837e-06,1.1687740797231567e-06
,92,26,26,3.01254720810255e-06,7.767123021747223e-07
,93,26,26,2.521244899608245e-06,5.013418493001643e-07
,94,26,26,4.844459722649668e-07,4.048217544690497e-07
,95,26,26,-1.6642293726843068e-06,3.612189510309415e-07
,0,28,0,8.897472368122112e-06,8.716929036777101e-07
,1,28,0,-2.4408748414034502e-05,2.998266167051312e-06
,2,28,0,8.533728686793225e-07,8.265104162750624e-06
,3,28,0,2.2815069315317206e-05,2.492980043888809e-07
,4,28,0,-4.659544814837082e-06,1.0714617945855262e-05
,5,28,0,-4.441273543740757e-05,2.8469776639555107e-06
,6,28,0,2.6101953966268247e-05,3.8085384116596815e-07
,7,28,0,5.680579185023646e-07,1.187951969214842e-07
,8,28,0,-8.206276461363899e-06,1.0760329244545903e-05
,9,28,0,3.5651603085420983e-06,1.2306506363938597e-05
,10,28,0,7.677176158567282e-05,4.040254905379041e-06
,11,28,0,-3.870882399114144e-05,1.243972151879153e-06
,12,28,0,7.5882520328041785e-06,5.042693218744489e-07
,13,28,0,4.170368226180018e-06,2.2110889254314614e-07
,14,28,0,1.447446005099122e-06,1.443978206450245e-07
,15,28,0,-7.084608048108907e-07,1.0545007698052917e-07
,16,28,0,-1.7348533227664324e-07,6.470823163106928e-06
,17,28,0,-1.1388638804086833e-06,1.307016806982305e-05
,18,28,0,-4.629690274961922e-06,1.5216673313669091e-05
,19,28,0,-7.579204733197978e-06,8.11070421913768e-06
,20,28,0,9.148838555357736e-06,5.074070981661714e-06
,21,28,0,1.534887133781e-05,2.1933878339577057e-06
,22,28,0,-4.146786553147444e-05,1.5937786638093037e-06
,23,28,0,-2.2891550742710915e-06,8.186049326381978e-07
,24,28,0,5.150621106608533e-06,5.535584562302062e-07
,25,28,0,1.3800921600232754e-05,4.3463885448881107e-07
,26,28,0,6.976033901212165e-06,2.2224627869288152e-07
,27,28,0,3.93018010630678e-06,2.3819205261010282e-07
,28,28,0,6.375136767314648e-07,1.5257670685209113e-07
,29,28,0,1.8979002980993564e-06,1.3204507777400706e-07
,30,28,0,-1.7906723659625872e-06,1.3122881059201448e-07
,31,28,0,1.410500973532258e-07,8.69207458392349e-08
,32,28,0,2.821700167377804e-07,3.149111595715869e-06
,33,28,0,-3.334238616605501e-05,1.863389523923144e-05
,34,28,0,5.250949688606566e-06,8.622114814118379e-06
,35,28,0,2.7751340687395964e-05,2.298973411253159e-05
,36,28,0,1.3246901725636342e-05,2.016485090156124e-05
,37,28,0,-1.323317489423309e-05,1.12380506470344e-05
,38,28,0,1.1625557002453524e-05,8.920300852724475e-06
,39,28,0,-4.2589525677953307e-07,8.195182314298802e-06
,40,28,0,4.6304186498352405e-06,6.68885078353656e-06
,41,28,0,1.837925342745633e-05,3.890688342795768e-06
,42,28,0,1.6629437528929312e-05,2.62855888926844e-06
,43,28,0,-3.351750553751483e-06,1.5643307028011504e-06
,44,28,0,-1.2405921778687926e-05,1.9547326553763737e-06
,45,28,0,-1.2125109059214355e-05,1.414046939972996e-06
,46,28,0,6.35472619311769e-06,1.0844158110602188e-06
,47,28,0,-7.386060578050985e-06,5.535695123949111e-07
,48,28,0,6.506089096217405e-06,5.88877800936358e-07
,49,28,0,-6.398272878961352e-06,5.762897413127151e-07
,50,28,0,7.915905340029928e-06,5.67013061911262e-07
,51,28,0,-1.6096955614020585e-06,3.369429274682969e-07
,52,28,0,3.949883510357042e-06,2.8017158182106886e-07
,53,28,0,-1.6832623787947292e-06,2.048714164152281e-07
,54,28,0,1.8854042234809243e-06,2.75847748220349e-07
,55,28,0,-1.1469777607238057e-06,2.2084704842969225e-07
,56,28,0,5.754497374202816e-07,1.9664546947632745e-07
,57,28,0,-7.2984100128477e-07,1.2718908893737096e-07
,58,28,0,7.12351199493945e-07,1.4878653424568122e-07
,59,28,0,2.55426226021192e-07,1.4660750059615208e-07
,60,28,0,-3.2121096874937875e-07,1.7399573856329827e-07
,61,28,0,-6.882910170877767e-07,1.0104908760200187e-07
,62,28,0,5.218021267449221e-07,1.0175743899563141e-07
,63,28,0,-4.4503262669463325e-07,8.267064956604345e-08
,64,28,0,-8.80911360897126e-07,4.807252042513163e-07
,65,28,0,3.911839373227111e-07,7.204397592390235e-06
,66,28,0,-6.776974081635607e-06,1.7116326794294872e-05
,67,28,0,-4.3901635504127795e-05,1.711725659251241e-05
,68,28,0,-2.675368470312529e-06,7.757724667062658e-06
,69,28,0,3.645838858548903e-06,7.735815211500895e-06
,70,28,0,8.146521565707947e-06,1.9401685494199327e-05
,71,28,0,3.269753255979164e-05,2.6435867117484315e-05
,72,28,0,-2.4202031725324776e-05,2.0998454493238476e-05
,73,28,0,-2.5693670958651008e-05,1.4036025758630322e-05
,74,28,0,1.1616085005480475e-05,8.252658972177515e-06
,75,28,0,9.219714080575672e-06,9.93556785158544e-06
,76,28,0,1.4591279769077281e-05,1.0034065674029883e-05
,77,28,0,-1.7351473110513945e-06,8.031396914989907e-06
,78,28,0,-1.1097713317576992e-05,6.223986835033674e-06
,79,28,0,7.062103130307223e-06,7.539396233633806e-06
,80,28,0,-1.4756406790481958e-05,7.468922261986637e-06
,81,28,0,3.419591825015768e-06,5.701743692565127e-06
,82,28,0,-3.2511943210890455e-07,3.5488451735190945e-06
,83,28,0,8.913015121117841e-06,2.826171985958747e-06
,84,28,0,1.2143519272100591e-05,2.8257313016960593e-06
,85,28,0,3.5083387045238337e-06,2.1303401142946364e-06
,86,28,0,2.8466927331231493e-06,1.3761991513410475e-06
,87,28,0,-4.596713262781989e-06,1.49120237541145e-06
,88,28,0,-1.9624926188034653e-06,1.8052740347370082e-06
,89,28,0,-4.104434336094961e-06,1.5962031849358793e-06
,90,28,0,-5.326127667245224e-06,1.3761644123338387e-06
,91,28,0,2.747642800856989e-07,1.2523920227724637e-06
,92,28,0,3.785400432375855e-07,1.183811138751274e-06
,93,28,0,1.6321225572611381e-06,8.293116190301886e-07
,94,28,0,-2.3067751716635626e-06,5.50779638406554e-07
,95,28,0,-2.846269781922909e-06,5.473987570988746e-07
,0,28,2,5.390190011218573e-06,8.988957463068458e-07
,1,28,2,6.743267149058433e-06,2.818654480325347e-06
,2,28,2,6.746580246344272e-06,8.02101176665163e-06
,3,28,2,9.741267534531149e-06,2.5410424047068573e-07
,4,28,2,1.1770911318797685e-06,1.0873065945200525e-05
,5,28,2,-3.239227472485554e-05,2.5067002151644965e-06
,6,28,2,5.841184393597287e-07,3.873104457208812e-07
,7,28,2,7.420067924703975e-07,1.247504505353095e-07
,8,28,2,-1.2577866781038697e-05,1.0443128117724186e-05
,9,28,2,7.371239644336396e-06,1.3270420685891697e-05
,10,28,2,-6.071190567654538e-06,3.772972948673406e-06
,11,28,2,9.726294538835389e-06,1.2128428146721758e-06
,12,28,2,6.111622605029365e-06,5.573627033436805e-07
,13,28,2,1.840165573139132e-06,2.26363877300985e-07
,14,28,2,-6.189057096761439e-07,1.4398631701703954e-07
,15,28,2,1.907646870975086e-06,1.0709450030827361e-07
,16,28,2,2.747966959649137e-06,6.200268258267251e-06
,17,28,2,2.6239712586781633e-06,1.2856609260403416e-05
,18,28,2,-5.157534464142328e-06,1.5109236013144284e-05
,19,28,2,5.452659102658486e-06,8.897242419595187e-06
,20,28,2,2.1828942741471837e-05,5.3605978190326555e-06
,21,28,2,-6.056820785858883e-05,1.943544572385051e-06
,22,28,2,2.881307985373765e-05,1.5202567435311248e-06
,23,28,2,4.604090663083604e-06,8.055282182804135e-07
,24,28,2,1.754277509995274e-05,6.233650618290577e-07
,25,28,2,-4.729015559361621e-06,4.662849759695087e-07
,26,28,2,-1.547280925505259e-07,2.2477834310530417e-07
,27,28,2,-2.471455721927622e-06,2.2546424264630958e-07
,28,28,2,-2.3247541653696518e-07,1.5921984254729427e-07
,29,28,2,-2.267917259621126e-06,1.3803694660097765e-07
,30,28,2,-1.829088361843862e-08,1.2942955702833857e-07
,31,28,2,-2.4907578145790715e-06,8.780068622935072e-08
,32,28,2,-2.137934212454577e-06,2.798433688273672e-06
,33,28,2,-1.0532906040844659e-05,1.7118384131011306e-05
,34,28,2,-5.931757547333191e-06,7.638007567103086e-06
,35,28,2,-4.51111899262802e-07,2.170495011849894e-05
,36,28,2,-1.2279559254769138e-05,2.0629421135640204e-05
,37,28,2,-7.48423136419308e-07,1.2015575180790752e-05
,38,28,2,1.1824128353393946e-06,1.037730202566949e-05
,39,28,2,5.7470132438023237e-08,8.72927522340199e-06
,40,28,2,-1.3697797511561498e-05,6.912502465212461e-06
,41,28,2,8.738570847917347e-06,3.7608737531084937e-06
,42,28,2,-1.1363965341122908e-05,2.1761107169314607e-06
,43,28,2,-2.232400625796377e-05,1.497254009405362e-06
,44,28,2,1.9257193977274966e-05,1.8650595239243511e-06
,45,28,2,-3.148927205548501e-06,1.4670092731334521e-06
,46,28,2,3.30297661135065e-06,1.06255466437784e-06
,47,28,2,-2.211163163032583e-06,5.78265454584295e-07
,48,28,2,3.4115953755362383e-06,6.322161755828487e-07
,49,28,2,4.049706287776516e-06,6.264203814449611e-07
,50,28,2,-3.365259077301047e-06,5.981473043124153e-07
,51,28,2,-1.0129887221056164e-06,3.717618831829604e-07
,52,28,2,4.899977183177783e-07,2.722107021917668e-07
,53,28,2,-5.886356995023282e-07,2.2003067204896927e-07
,54,28,2,1.0698155519690083e-06,2.9434069617441495e-07
,55,28,2,-1.2416479209130258e-06,2.369944021814867e-07
,56,28,2,2.0759697491438376e-06,2.001518173668806e-07
,57,28,2,-1.1748936297713798e-06,1.310055982778929e-07
,58,28,2,7.371831429791257e-07,1.4906066852586519e-07
,59,28,2,-1.082456053012281e-06,1.5894766515466285e-07
,60,28,2,7.025916806441266e-07,1.8229431918651557e-07
,61,28,2,1.828827973611194e-07,1.0988479488529803e-07
,62,28,2,6.232639782810472e-07,1.0984633940610995e-07
,63,28,2,-1.3090632721870633e-06,8.820136734972286e-08
,64,28,2,-6.545142402196648e-07,4.4867929600964956e-07
,65,28,2,-4.482371268311388e-07,6.464238768353223e-06
,66,28,2,9.38576113100221e-06,1.5775782689198542e-05
,67,28,2,3.179336223785668e-05,1.581563040321357e-05
,68,28,2,-1.6952584200695002e-06,7.152515286509308e-06
,69,28,2,-7.254404638925507e-06,6.9261891149345085e-06
,70,28,2,-2.747932185288861e-05,1.6469421629529146e-05
,71,28,2,-1.4141900356794802e-05,2.2030655292305987e-05
,72,28,2,1.572887245861198e-05,2.2504256954715355e-05
,73,28,2,-5.941515351575834e-06,1.5451580882865123e-05
,74,28,2,1.024486294658462e-05,9.86294553217677e-06
,75,28,2,-1.324729852723397e-05,1.2485467725598161e-05
,76,28,2,5.213686238218553e-06,1.061736238801531e-05
,77,28,2,-2.11884504648561e-06,9.080841696582522e-06
,78,28,2,-4.432973666990983e-06,7.566462565211741e-06
,79,28,2,-1.0395652717148154e-05,8.315512751109046e-06
,80,28,2,-1.0082066573459806e-06,7.975902560777656e-06
,81,28,2,9.322349743772382e-06,6.158739984579713e-06
,82,28,2,-2.6228063259090566e-06,3.7384125881863866e-06
,83,28,2,8.808815014103306e-06,2.7620408442555303e-06
,84,28,2,4.06576594224052e-06,2.4534339878590932e-06
,85,28,2,-7.646301417736612e-06,1.945129627910843e-06
,86,28,2,-9.598163280416921e-06,1.2846261409324712e-06
,87,28,2,-5.429621750576986e-06,1.3493388525684538e-06
,88,28,2,5.055567868612239e-06,1.6487067193137555e-06
,89,28,2,5.091164281708334e-06,1.8102027232253144e-06
,90,28,2,-3.951965961105655e-07,1.5039140712873305e-06
,91,28,2,-2.2625339332469585e-06,1.3132500108808276e-06
,92,28,2,3.998564567262204e-08,1.131770885093579e-06
,93,28,2,9.530722434483536e-07,8.759464731120408e-07
,94,28,2,1.0140822563020043e-06,5.566539688099164e-07
,95,28,2,-2.2614256010712974e-06,5.386073984695975e-07
,0,28,4,1.2401044322216255e-05,8.162446006336763e-07
,1,28,4,9.742143556964438e-06,2.524285057829998e-06
,2,28,4,-1.0746265777005318e-05,7.39507909841947e-06
,3,28,4,1.443424954511543e-05,2.2058053776136808e-07
,4,28,4,-1.1312816550494578e-05,1.0584918619157925e-05
,5,28,4,2.1488341926417154e-05,2.6615098089923608e-06
,6,28,4,1.7664529128727577e-05,3.3032416874223373e-07
,7,28,4,-4.4797895499567853e-07,1.0807525446968454e-07
,8,28,4,1.2300307689644236e-06,1.084713971179713e-05
,9,28,4,-7.34913902782171e-06,1.1678396378201177e-05
,10,28,4,2.403753479359108e-05,3.6768405306245436e-06
,11,28,4,-1.8325223207536308e-05,1.143744432211601e-06
,12,28,4,5.128961100888312e-06,4.5837414494314005e-07
,13,28,4,2.5507545696852273e-06,2.0214457179376367e-07
,14,28,4,1.5347826795342835e-06,1.2557623802931655e-07
,15,28,4,-1.2442463871928666e-06,9.198455902288818e-08
,16,28,4,-8.729113244738877e-06,6.441418402500495e-06
,17,28,4,-1.8501718106312916e-06,1.178682969121737e-05
,18,28,4,-6.801909187546368e-06,1.3779460891409518e-05
,19,28,4,-7.1054363915679925e-06,8.171845444949065e-06
,20,28,4,3.2621376491885497e-06,4.856575731043407e-06
,21,28,4,1.8065511869207103e-05,1.929347631024771e-06
,22,28,4,-2.242786702941994e-05,1.4059882473768414e-06
,23,28,4,5.211214972522139e-06,6.851146494432917e-07
,24,28,4,1.0892860826080773e-06,5.226638826593748e-07
,25,28,4,9.591646678694186e-06,4.1657292893146356e-07
,26,28,4,4.176323483477404e-06,1.834733241445094e-07
,27,28,4,3.83019433720491e-06,2.0016503441774287e-07
,28,28,4,1.4344695364119757e-06,1.4435907568381704e-07
,29,28,4,3.912728477137556e-06,1.2091134714711814e-07
,30,28,4,-6.674494650592868e-07,1.131203000510412e-07
,31,28,4,1.449310303388797e-06,7.707272382957773e-08
,32,28,4,1.8070215724229237e-06,2.6527613064846323e-06
,33,28,4,-1.5339377034430925e-05,1.657014003699162e-05
,34,28,4,4.529731910375245e-07,7.382899198992155e-06
,35,28,4,1.6876749775309712e-05,1.8639708250762646e-05
,36,28,4,2.8812087171762404e-05,1.802925239015386e-05
,37,28,4,-9.73655858419225e-06,1.0013682565898376e-05
,38,28,4,1.300485746990231e-07,9.778922298458214e-06
,39,28,4,1.832716505687494e-05,8.825809191486832e-06
,40,28,4,-1.8130431793937076e-05,6.6101139542156665e-06
,41,28,4,5.271056772090266e-06,3.605153373290947e-06
,42,28,4,4.596699308057573e-06,2.6145147278000598e-06
,43,28,4,3.6358939567308606e-06,1.5006829299715164e-06
,44,28,4,-1.1938955596497372e-06,1.792279950405153e-06
,45,28,4,-9.131622030628406e-06,1.2891670087257493e-06
,46,28,4,5.7416560914440635e-06,8.703752761386108e-07
,47,28,4,-4.4717306510528915e-06,5.396383682037461e-07
,48,28,4,6.513858522489889e-07,5.663921611574263e-07
,49,28,4,-1.6342037695333224e-06,5.07702613943282e-07
,50,28,4,2.698087443473586e-06,5.330128425526043e-07
,51,28,4,3.305531093662671e-07,3.1495422644669026e-07
,52,28,4,1.348854508907935e-06,2.0652400458130573e-07
,53,28,4,-3.3179376761042333e-07,1.9992113540130104e-07
,54,28,4,1.2406210936201886e-06,2.7457547825801277e-07
,55,28,4,5.907390628545772e-08,2.027433874700334e-07
,56,28,4,-5.550333682280544e-08,1.7329633248402944e-07
,57,28,4,-3.84504852782195e-08,1.1126541839266426e-07
,58,28,4,3.463226983773921e-07,1.3187354530822523e-07
,59,28,4,6.181200700557392e-07,1.3495515295417944e-07
,60,28,4,-1.0642144557045998e-06,1.4623657526192774e-07
,61,28,4,-9.32475092938653e-08,8.992208266867299e-08
,62,28,4,-3.9607449734278193e-07,8.623546111437012e-08
,63,28,4,5.099193201374692e-07,7.646344526887356e-08
,64,28,4,3.839197418980569e-07,4.2872645637455406e-07
,65,28,4,-4.010140534103382e-06,6.301441501877276e-06
,66,28,4,2.2905687908564733e-06,1.536407608113015e-05
,67,28,4,2.677465487116327e-05,1.5667539887217466e-05
,68,28,4,7.132018051254797e-06,7.134360309875564e-06
,69,28,4,-7.583636551309405e-06,5.6429330956373306e-06
,70,28,4,-1.1587073625905473e-05,1.3281809904535414e-05
,71,28,4,1.5246337926423808e-06,1.9786977469820532e-05
,72,28,4,-3.2493825483047967e-06,1.7702109038791506e-05
,73,28,4,-5.452775139465255e-07,1.289931700832743e-05
,74,28,4,3.2861133054671527e-06,9.465503371242422e-06
,75,28,4,-3.974523418536235e-09,1.074758385749818e-05
,76,28,4,1.9822026692502132e-05,9.25917444092163e-06
,77,28,4,1.5358333148839895e-06,8.786412718901913e-06
,78,28,4,1.4005411475621153e-05,8.485351834195385e-06
,79,28,4,-5.038373141015218e-06,8.913761276375474e-06
,80,28,4,1.290596999685386e-05,7.762434605931709e-06
,81,28,4,5.823597445404001e-06,5.8151476496885285e-06
,82,28,4,2.998817334246647e-06,3.488403097598737e-06
,83,28,4,2.6001886342406947e-06,2.760896042846975e-06
,84,28,4,4.758086291558794e-06,2.5175447706014065e-06
,85,28,4,2.7064314878542167e-06,1.991550802970538e-06
,86,28,4,3.94859832960916e-06,1.4284725042294392e-06
,87,28,4,1.5788366015725698e-06,1.3582841823425691e-06
,88,28,4,2.671315903733992e-06,1.5548599764181166e-06
,89,28,4,-1.383115004790913e-06,1.6561494504379083e-06
,90,28,4,-4.475415375588631e-06,1.423542261151508e-06
,91,28,4,-2.59449482151907e-06,1.0948237839212608e-06
,92,28,4,1.714253328181758e-06,9.444232338615415e-07
,93,28,4,2.4491182582162064e-06,6.804617467853915e-07
,94,28,4,-8.674213135852051e-07,4.883747265215864e-07
,95,28,4,-2.6000138776717792e-06,4.472764625706232e-07
,0,28,6,-2.1692139752896487e-06,7.587450347880189e-07
,1,28,6,-5.406052249651258e-06,2.6593547788723113e-06
,2,28,6,-3.4073349767489726e-06,7.423194128489318e-06
,3,28,6,-2.0541686077452546e-06,2.102108602639082e-07
,4,28,6,-2.0282262485142617e-05,9.819846764358594e-06
,5,28,6,-1.5231633944353711e-05,2.4174923069915795e-06
,6,28,6,-9.825785679697932e-06,3.303624749305618e-07
,7,28,6,1.3911485778964802e-06,9.649048839890959e-08
,8,28,6,5.691832034592163e-06,9.888949383237286e-06
,9,28,6,-2.588826556402969e-05,1.0954617948052175e-05
,10,28,6,1.6741032581470875e-05,4.323239484998106e-06
